Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	51.25761 152.4424 13.00865		16.94556	FALSE		0																
20002	2	3	51.25761 152.4424 13.00865		16.94556	FALSE		0																
#A区																								
1001	103601	2	57.03831 152.4424 20.2841		220.2776	FALSE	15|16	20001		0														
1002	103601	2	55.6693 152.4424 21.43431		212.5374	FALSE	15|16	20001		0														
1003	103601	2	52.60579 152.4429 30.29502		163.1959	FALSE	15|16	20001		0														
1004	103601	2	54.72541 152.4429 30.27343		170.9361	FALSE	15|16	20001		0														
1005	103601	2	51.09751 152.4622 40.15092		170.9361	FALSE	15|16	20001		0														
1006	103601	2	49.33297 152.4617 39.86181		163.1959	FALSE	15|16	20001		0														
1007	103603	2	58.41257 152.4419 20.64064		225.692	FALSE	15|16	20002		0														
1008	103603	2	57.05542 152.4434 29.41369	54.54131 152.4429 23.12843	225.6919	FALSE	15|16	20002		1		54.54131 152.4429 23.12843												
1009	103603	2	53.57494 152.4447 31.4595		176.3505	FALSE	15|16	20002		0														
1010	103603	2	53.8564 152.4429 39.68931	51.68512 152.4429 32.54697	225.6919	FALSE	15|16	20002		1		51.68512 152.4429 32.54697												
1011	103603	2	48.32956 152.4628 40.68382		163.2659	FALSE	15|16	20002		0														
#B区																								
2001	103604	2	31.1243 152.4382 66.57841		152.164	FALSE	15|16	20001		0														
2002	103601	2	35.74186 152.4382 53.52706		88.83627	FALSE	15|16	20001		0														
2003	103601	2	36.75571 152.4382 55.33553		121.751	FALSE	15|16	20001		0														
2004	103601	2	36.3039 152.4382 61.53199		190.2202	FALSE	15|16	20001		0														
2005	103602	2	29.17385 152.4382 67.0424		146.692	FALSE	15|16	20001		0														
2006	103602	2	31.54527 152.4382 68.16357		166.0185	FALSE	15|16	20001		0														
2007	103603	2	34.55992 152.4382 54.92499		110.2234	FALSE	15|16	20002		0														
2008	103603	2	37.79087 152.4382 62.23743		206.4169	FALSE	15|16	20002		0														
