Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	45.52885 150.0403 9.054324		59.79898	FALSE		0																
20002	2	3	45.52885 150.0403 9.054324		59.79898	FALSE		0																
#A区																								
1001	201701	2	56.95359 150.0403 14.20289		242.1537	FALSE	15|16	20002		0														
1002	201701	2	56.86159 150.0403 22.63013		165.0968	FALSE	15|16	20002		0														
1003	201701	2	60.7893 150.0403 20.25689	55.24089 150.0403 16.38498	242.1537	FALSE	15|16	20002		1		55.24089 150.0403 16.38498												
1004	201702	2	55.75082 150.041 14.27187		235.8248	FALSE	15|16	20001		0														
1005	201702	2	55.99171 150.041 12.42234		254.8488	FALSE	15|16	20001		0														
1006	201702	2	58.38142 150.041 21.29388		177.7919	FALSE	15|16	20001		0														
1007	201702	2	56.52494 150.041 21.47336		158.768	FALSE	15|16	20001		0														
#B区																								
2001	201703	2	52.51334 151.3153 42.15249		146.1073	FALSE	15|16	20002		0														
2002	201703	2	50.3413 151.3153 46.3117		146.1073	FALSE	15|16	20002		0														
2003	201703	2	57.20538 151.3153 46.37625		227.7434	FALSE	15|16	20002		0														
2004	201702	2	52.0817 151.3149 36.2087		117.2462	FALSE	15|16	20001		0														
2005	201702	2	53.46586 151.3149 37.33558		130.7328	FALSE	15|16	20001		0														
2006	201702	2	53.68009 151.3149 41.77608		171.8736	FALSE	15|16	20001		0														
2007	201702	2	56.00591 151.3149 46.21166		204.5962	FALSE	15|16	20001		0														
#C区																								
3001	201704	2	47.04212 152.3063 67.18952		167.9745	FALSE	15|16	20002		0														
3002	201701	2	42.25813 152.3063 64.01662		110.9576	FALSE	15|16	20002		0														
3003	201703	2	42.33033 152.3039 59.30588		75.57703	FALSE	15|16	20002		0														
3004	201703	2	53.20387 152.3039 66.46193		200.1194	FALSE	15|16	20002		0														
3005	201702	2	49.26257 152.3007 61.47785		141.2702	FALSE	15|16	20001		0														
3006	201702	2	47.53648 152.3007 59.60763		127.0018	FALSE	15|16	20001		0														
3007	201702	2	51.59502 152.3007 62.15776		181.8365	FALSE	15|16	20001		0														
