Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	23.91849 150.0811 22.8036		199.4001	FALSE		0																
20002	2	3	23.91849 150.0811 22.8036		199.4001	FALSE		0																
#A区																								
1001	101283	2	33.05 150.08 37.04		195.8435	FALSE	15|16	20001		0														
1002	101283	2	34.05 150.08 37.04		195.8435	FALSE	15|16	20001		0														
1003	101283	2	35.05 150.08 37.04		195.8435	FALSE	15|16	20001		0														
1004	101284	2	40.24 150.08 43.70		190.1706	FALSE	15|16	20001		0														
1005	101284	2	40.24 150.08 45.70		190.1706	FALSE	15|16	20001		0														
1006	101284	2	40.24 150.08 44.70		190.1706	FALSE	15|16	20001		0														
1007	101284	2	39.24 150.08 45.70		190.1706	FALSE	15|16	20001		0														
1008	101284	2	38.24 150.08 45.70		190.1706	FALSE	15|16	20001		0														
1009	101285	2	50 150.08 68		208.1706	FALSE	15|16	20001		0														
1010	101284	2	51 150.08 68		208.1706	FALSE	15|16	20001		0														
1011	101284	2	52 150.08 68		208.1706	FALSE	15|16	20001		0														
1012	101284	2	50 150.08 69		208.1706	FALSE	15|16	20001		0														
1013	101284	2	50 150.08 70		208.1706	FALSE	15|16	20001		0														
