Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	44.992 150.1471 8.447393		55.33	FALSE		0																
20002	2	3	44.992 150.1471 8.447394		55.33	FALSE		0																
#A区																								
1001	203701	2	53.08283 150.1528 14.1995		188.1542	FALSE	15|16|17	20001		0														
1002	203701	2	53.03433 150.1471 21.60241		166.8779	FALSE	15|16|17	20001		0														
1003	203701	2	52.49372 150.1471 12.22062		16.86029	FALSE	15|16|17	20001		0														
1004	203701	2	51.04267 150.2482 19.54833		122.399	FALSE	15|16|17	20001		0														
1005	203702	2	58.39704 150.1949 22.14013		216.4745	FALSE	15|16|17	20001		0														
1006	203702	2	55.86424 150.1949 22.78572		189.3792	FALSE	15|16|17	20001		0														
1007	203702	2	57.7905 150.1949 15.96245		153.3497	FALSE	15|16|17	20001																
1008	203702	2	59.57513 150.1949 14.6039		301.7246	FALSE	15|16|17	20001																
#B区																								
2001	203701	2	54.67339 151.4546 42.24765		49.65009	FALSE	15|16|17	20001		0														
2002	203701	2	54.56537 151.4546 44.66376		92.11545	FALSE	15|16|17	20001		0														
2003	203701	2	54.4444 151.4546 36.64793		262.2308	FALSE	15|16|17	20001		0														
2004	203703	2	56.4826 151.3659 45.3717		208.8089	FALSE	15|16|17	20002		0														
2005	203703	2	52.9812 151.3725 38.68619		211.3014	FALSE	15|16|17	20002		0														
2006	203702	2	52.74289 151.3725 35.19953		358.0783	FALSE	15|16|17	20001		0														
2007	203702	2	50.93571 151.3725 36.51379		84.02981	FALSE	15|16|17	20001		0														
2008	203702	2	57.32724 151.3725 42.98053		266.9289	FALSE	15|16|17	20001																
#C区																								
3001	203701	2	48.06747 152.2695 60.63646		99.69769	FALSE	15|16|17	20001		0														
3002	203701	2	50.52218 152.2528 65.65211		186.5089	FALSE	15|16|17	20001		0														
3003	203701	2	43.74087 152.2695 65.54866		133.5528	FALSE	15|16|17	20001		0														
3004	203703	2	46.22483 152.2695 59.34869		93.62434	FALSE	15|16|17	20002		0														
3005	203703	2	50.49051 152.2695 68.10306		153.1109	FALSE	15|16|17	20002		0														
3006	203703	2	41.30416 152.2695 64.96327		104.2222	FALSE	15|16|17	20002		0														
3007	203702	2	47.92973 152.2695 58.08598		90.9875	FALSE	15|16|17	20001		0														
3008	203702	2	52.65744 152.2695 66.95789		186.0648	FALSE	15|16|17	20001		0														
3009	203702	2	42.75135 152.2695 63.2752		96.04318	FALSE	15|16|17	20001		0														
3010	203704	2	47.62962 152.2695 63.4934		91.80291	FALSE	15|16|17	20001		0														
