Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	10.95986 150.0332 42.90342		122.4723	FALSE		0																
20002	2	3	10.95986 150.0332 42.90342		122.4723	FALSE		0																
#A区																								
1001	202701	2	29.73968 150.0381 25.399		356.2762	FALSE	15|16|17	20001		0														
1002	202701	2	38.42411 150.0381 31.72619		259.7989	FALSE	15|16|17	20001		0														
1003	202703	2	28.70413 150.0359 23.85331		356.2762	FALSE	15|16|17	20002		0														
1004	202703	2	40.07677 150.0359 30.8716		259.7989	FALSE	15|16|17	20002		0														
1005	202702	2	22.48182 150.0332 33.65491		42.4432	FALSE	15|16|17	20001		0														
1006	202702	2	26.70358 150.0332 38.78927		219.3078	FALSE	15|16|17	20001		0														
1007	202702	2	27.74643 150.0332 25.50451		4.951021	FALSE	15|16|17	20001		0														
1008	202702	2	38.54412 150.0332 29.73374		268.4739	FALSE	15|16|17	20001		0														
#B区																								
2001	202701	2	63.45075 151.1243 51.33996		223.8938	FALSE	15|16|17	20001		0														
2002	202701	2	62.12346 151.1243 41.07691		285.4178	FALSE	15|16|17	20001		0														
2003	202701	2	60.70843 151.1243 42.69164		271.8582	FALSE	15|16|17	20001		0														
2004	202701	2	56.99287 151.1243 48.10809		179.0615	FALSE	15|16|17	20001		0														
2005	202701	2	55.68687 151.1243 49.65604		179.8668	FALSE	15|16|17	20001		0														
2006	202703	2	65.20345 151.1221 50.96968		223.8938	FALSE	15|16|17	20002		0														
2007	202702	2	65.32024 151.1194 49.10475		232.5686	FALSE	15|16|17	20001		0														
2008	202702	2	60.16031 151.1194 40.48335		278.1444	FALSE	15|16|17	20001		0														
2009	202702	2	54.6641 151.1194 47.73236		175.8561	FALSE	15|16|17	20001		0														
2010	202701	2	80.86744 150.0842 69.20216		216.04	FALSE	15|16|17	20001		0														
2011	202701	2	82.39622 150.0842 67.65247		232.9012	FALSE	15|16|17	20001		0														
2012	202701	2	77.00452 151.1243 58.24044		253.4322	FALSE	15|16|17	20001		0														
2013	202701	2	71.33615 151.1243 63.68384		197.0938	FALSE	15|16|17	20001		0														
2014	202703	2	72.261 151.1221 65.62128		202.1016	FALSE	15|16|17	20002		0														
2015	202703	2	79.36639 151.1221 58.88664		242.3289	FALSE	15|16|17	20002		0														
2016	202703	2	84.30542 150.082 67.75166		248.3525	FALSE	15|16|17	20002		0														
2017	202703	2	81.13403 150.082 71.07786		199.3299	FALSE	15|16|17	20002		0														
2018	202703	2	78.28425 151.1221 57.56693		243.522	FALSE	15|16|17	20002		0														
2019	202703	2	71.08362 151.1221 64.94534		189.4622	FALSE	15|16|17	20002		0														
2020	202704	2	82.84495 150.0794 69.54974		230.4308	FALSE	15|16|17	20001		0														
