Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	14.65654 150.0559 10.55283		56.16821	FALSE		0																
20002	2	3	14.65654 150.0559 10.55283		56.16821	FALSE		0																
#A区																								
1001	103202	2	19.85682 150.0559 18.8767		187.1273	FALSE	15|16|17	10120		0														
1002	103202	2	27.46534 150.0559 16.20852		247.3548	FALSE	15|16|17	10120		0														
1003	103202	2	36.00109 150.0559 18.59932		249.0475	FALSE	15|16|17	10120		0														
1004	103201	2	18.51857 150.0559 17.28984		206.0428	FALSE	15|16	10110		0														
1005	103201	2	20.83899 150.0559 16.70476		221.6839	FALSE	15|16	10110		0														
1006	103201	2	34.54709 150.0559 16.71043		283.604	FALSE	15|16	10110		0														
1007	103201	2	33.97108 150.0559 19.03311		267.9629	FALSE	15|16	10110		0														
#B区																								
2001	103201	2	50.87077 150.0559 33.12935		228.5604	FALSE	15|16	10110		0														
2002	103201	2	49.21946 150.0559 35.10868		219.3703	FALSE	15|16	10110		0														
2003	103201	2	46.40481 150.0559 44.54364		169.4611	FALSE	15|16	10110		0														
2004	103201	2	44.22226 150.0559 45.03519		169.4611	FALSE	15|16	10110		0														
2005	103203	2	48.83381 150.0559 32.41254		262.4309	FALSE	15|16	10220		0														
2006	103203	2	49.88704 150.0559 36.56535		212.6123	FALSE	15|16	10220		0														
2007	103203	2	47.88334 150.0559 45.92212		204.7484	FALSE	15|16	10220		0														
#C区																								
3001	103204	2	37.29905 150.0559 66.26022		156.2462	FALSE	15|16	10130		0														
3002	103204	2	40.60953 150.0559 73.61626		175.7034	FALSE	15|16	10130		0														
3003	103201	2	44.22091 150.0559 62.61425		180.9594	FALSE	15|16	10110		0														
3004	103201	2	41.90442 150.0559 62.48584		149.8296	FALSE	15|16	10110		0														
3005	103203	2	45.64751 150.0559 63.97092		193.8399	FALSE	15|16	10220		0														
3006	103203	2	35.55524 150.0559 67.08481		138.7783	FALSE	15|16	10220		0														
3007	103203	2	39.17064 150.0559 74.86765		173.692	FALSE	15|16	10220		0														
3008	103203	2	42.32292 150.0559 74.57788		188.7408	FALSE	15|16	10220		0														
