Id	LinkId	CampId	Pos	Pos2	RotAngle	IsEnable	IdleAnimSet	AiLogic	AiParamDesc0	AiParam0	AiParamDesc1	AiParam1	AiParamDesc2	AiParam2	AiParamDesc3	AiParam3	AiParamDesc4	AiParam4	AiParamDesc5	AiParam5	AiParamDesc6	AiParam6	AiParamDesc7	AiParam7
20001	1	3	13.66981 150.0199 9.495226		67.41385	FALSE		0																
20002	2	3	13.66981 150.0199 9.495226		67.41385	FALSE		0																
#A区																								
1001	202501	2	24.96428 150.206 16.88177		254.1899	FALSE	15|16|17	20002		0														
1002	202501	2	38.74711 150.206 27.50007		219.3571	FALSE	15|16|17	20002		0														
1003	202501	2	39.11733 150.206 15.052		284.6849	FALSE	15|16|17	20002		0														
1004	202501	2	41.29768 150.206 24.49472		233.1889	FALSE	15|16|17	20002		0														
1005	202502	2	41.68697 150.206 27.67628		229.9041	FALSE	15|16|17	20001		0														
1006	202502	2	25.70121 150.206 14.67045		252.9333	FALSE	15|16|17	20001		0														
1007	202502	2	36.73567 149.9641 13.51418		290.4706	FALSE	15|16|18	20001		0														
1008	202502	2	36.89194 150.206 16.75933		279.3051	FALSE	15|16|19	20001		0														
#B区																								
2001	202501	2	30.06893 150.0925 51.9486		157.1873	FALSE	15|16|17	20002		0														
2002	202501	2	40.13816 150.0925 49.34661		223.1635	FALSE	15|16|17	20002		0														
2003	202501	2	41.39658 150.0925 54.1614		242.3032	FALSE	15|16|17	20002		0														
2004	202501	2	39.34122 150.0925 56.2048		226.3335	FALSE	15|16|17	20002		0														
2005	202502	2	32.08181 150.0925 50.54516		168.3689	FALSE	15|16|17	20001		0														
2006	202502	2	29.49544 150.0925 49.69386		143.7747	FALSE	15|16|17	20001		0														
2007	202502	2	39.67578 150.0925 46.93674		234.3452	FALSE	15|16|17	20001		0														
2008	202502	2	42.10781 150.0925 56.66815		220.3987	FALSE	15|16|18	20001		0														
2009	202502	2	37.83911 150.0925 49.09522		226.1783	FALSE	15|16|19	20001		0														
#C区																								
3001	202501	2	75.74646 150.2062 70.72156		323.5385	FALSE	15|16|17	20002		0														
3002	202501	2	74.44556 150.2062 69.74115		323.5385	FALSE	15|16|17	20002		0														
3003	202501	2	71.05838 150.2062 77.34593		145.5338	FALSE	15|16|17	20002		0														
3004	202501	2	69.79285 150.2062 76.3866		145.5338	FALSE	15|16|17	20002		0														
3005	202502	2	73.08485 150.2062 68.75416		322.7434	FALSE	15|16|17	20001		0														
3006	202502	2	71.68702 150.2062 67.67519		322.7434	FALSE	15|16|17	20001		0														
3007	202502	2	68.35005 150.2062 75.28431		143.48	FALSE	15|16|17	20001		0														
3008	202502	2	66.93845 150.2062 74.22343		143.48	FALSE	15|16|17	20001		0														
3009	202503	2	72.70642 150.0925 73.77783		235.0587	FALSE	15|16|17	20002		0														
